央视频道,#genre#
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000023002/1.m3u8
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/1.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000017156/1.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000021288/1.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000031556/1.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/8186688740528366039/1.m3u8
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/1.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001096/1.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000018937/1.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000025797/1.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010053/1.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010218/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000005866/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000030202/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000014098/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000032246/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6081477947334326291/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010054/1.m3u8
东方卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010219/1.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000009263/1.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000010584/1.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/1.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031121/1.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000017827/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014176/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000028357/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000014694/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5616881981321254555/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010055/1.m3u8
广东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010221/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009227/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000011645/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000007410/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5352218613763113657/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/1.m3u8
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/1.m3u8
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010108/1.m3u8
广东珠江,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000011655/1.m3u8
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000019837/1.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031118/1.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/1.m3u8
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000003169/1.m3u8
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000025843/1.m3u8
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010100/1.m3u8
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006211/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/7899627377857656087/1.m3u8
海南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010083/1.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000017118/1.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040016/1.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8
河南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031119/1.m3u8
河南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/7304224304099543804/1.m3u8
河南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010071/1.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001925/1.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009082/1.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000025203/1.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010056/1.m3u8
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010222/1.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000010355/1.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000024621/1.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000014954/1.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010057/1.m3u8
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010223/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000032695/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009115/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000130/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006692/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000030452/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6954818217931477266/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010224/1.m3u8
湖南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010058/1.m3u8
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031117/1.m3u8
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/1.m3u8
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010075/1.m3u8
延边卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266008/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001828/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000004684/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4796340999304424198/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000019351/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000018509/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010225/1.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000013731/1.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000268001/1.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000011210/1.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001945/1.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000024033/1.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000011671/1.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010061/1.m3u8
内蒙古卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000014080/1.m3u8
内蒙古卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010109/1.m3u8
宁夏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010110/1.m3u8
宁夏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000031451/1.m3u8
宁夏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040022/1.m3u8
安多卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000022124/1.m3u8
青海卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000013359/1.m3u8
青海卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040015/1.m3u8
青海卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010111/1.m3u8
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000012807/1.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000016568/1.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000020424/1.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/7347081113971056899/1.m3u8
山东卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010066/1.m3u8
山西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000021220/1.m3u8
山西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010114/1.m3u8
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010113/1.m3u8
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000007495/1.m3u8
陕西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040017/1.m3u8
康巴卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266002/1.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000016825/1.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006119/1.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000000831/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000003475/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000001000030788/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006827/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6707942579111517572/1.m3u8
天津卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010069/1.m3u8
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6603041244077933770/1.m3u8
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010123/1.m3u8
兵团卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266005/1.m3u8
兵团卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040020/1.m3u8
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010116/1.m3u8
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000029441/1.m3u8
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040018/1.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010119/1.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000024694/1.m3u8
云南卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031120/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009806/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014260/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000007275/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000017320/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/7889730693553663314/1.m3u8
浙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010070/1.m3u8


港澳频道,#genre#

香港J2,https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
香港J2,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2$576P
香港J2,http://zsntlqj.xicp.net:8896/bysid/82.m3u8
新澳,https://play888.00853lhc.live/live/mosixmark.flv
新澳,https://play666.macau-lhc.live/live/mosixmark.flv
新澳,https://play888.00853lhc.live/live/mosixmark.flv?t=1710336821937
老澳,https://vdm6-ali.oujinghb.com/live/2032-2.flv
老澳,https://vdm6-hw.qunleniuniu.com/live/2032-2.flv
老澳,https://vdm6-ali.hrypl168.com/live/a6.flv
老澳,https://vdm6-ali.kavimmensucat.com/live/2032-2.flv

凤凰中文,http://61.188.254.218:9527/udp/239.93.0.162:2192$四川电信
凤凰资讯,http://61.188.254.218:9527/udp/239.93.0.118:2191$四川电信

凤凰中文,http://171.213.142.204:4022/udp/239.93.1.9:2192$四川电信
凤凰资讯,http://171.213.142.204:4022/udp/239.93.1.4:2191$四川电信

凤凰中文,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8$720P
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8$720P
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8$720P

凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw$720P
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1080P
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$720P
凤凰香港,https://live.hkdvb.com/hls/live/85.m3u8?token=631170156107453
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8$576P

凤凰中文,http://183.234.238.18:8927/live1129.m3u8$1080P
凤凰资讯,http://183.234.238.18:8926/live1128.m3u8$1080P

翡翠台,http://58.250.155.2:8180/TV00000000000000000032@HHZT
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
翡翠台,http://zsntlqj.xicp.net:8895/bysid/1.m3u8

凤凰中文,http://58.250.155.2:8180/TV00000000000000000031@HHZT
凤凰中文,http://182.104.192.98:8180/TV00000000000000000008@HHZT

星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193$576P
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
台视,rtmp://f13h.mine.nu/sat/tv071
民视,rtmp://f13h.mine.nu/sat/tv051
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
东森超视,rtmp://f13h.mine.nu/sat/tv331
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8$576
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8$576
環球電視台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,https://epg.pw/stream/05b9099bef592e55129817a0f82b4cc60378970bc856b993ae9e330e85f4351f.m3u8
大立,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
生命,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
唯心电视台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
唯心电视台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8

凤凰中文,http://ayolee.com:5253/udp/239.93.0.162:2192
凤凰资讯,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.183:9086
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
澳门Macau,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中天新闻,https://manifest.googlevideo.com/api/manifest/hls_variant/expire/1727024323/ei/YvjvZpeDPZ-W1d8PkMuWuAs/ip/38.60.246.58/id/6-KBj03Tqhk.1/source/yt_live_broadcast/requiressl/yes/xpc/EgVo2aDSNQ%3D%3D/tx/51273601/txs/51273600%2C51273601%2C51273602%2C51273603%2C51273604%2C51273605/hfr/1/playlist_duration/30/manifest_duration/30/spc/54MbxR8mvk2wSEKmBhQ7V-GgUnuWOL9-w18pmMv2FOfXJUcr3qmvMnZNst7gp8A00Q/vprv/1/go/1/rqh/5/pacing/0/nvgoi/1/keepalive/yes/dover/11/itag/0/playlist_type/DVR/sparams/expire%2Cei%2Cip%2Cid%2Csource%2Crequiressl%2Cxpc%2Ctx%2Ctxs%2Chfr%2Cplaylist_duration%2Cmanifest_duration%2Cspc%2Cvprv%2Cgo%2Crqh%2Citag%2Cplaylist_type/sig/AJfQdSswRQIhAIM5QYZLtFBMtGZ9P1sCy86gavaT6XSVY2iWpnlcdDqDAiB3RNmm_76rsiw_rd3SPLknkt0drwUigQwF4rHe_RmzGw%3D%3D/file/index.m3u8
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721#rtmp://f13h.mine.nu/sat/tv721
FTV旅游,http://shuma004.chunfengyun.top:8080/live/82/hls.m3u8
ELTA生活旅游,http://shuma004.chunfengyun.top:8080/live/85/hls.m3u8
三立台湾台,https://stream1.freetv.fun/c9b365b59685f8ab89ee3093d113a00d242df64ae9706364c932d0cede18dcde.m3u8
东森新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8540/.m3u8
东森超视,rtmp://f13h.mine.nu:1935/sat/tv331#rtmp://twcdn.top/sat/tv331
民视,rtmp://f13h.mine.nu/sat/tv051#rtmp://f13h.mine.nu:1935/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071#rtmp://f13h.mine.nu:1935/sat/tv071

凤凰中文,http://www.erbao1981.top:8188/udp/239.76.246.135:1234
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://free.xiptv.x10.bz/kudou.php?id=121
凤凰中文,http://xeace.cn:8888/udp/239.93.0.162:2192
凤凰中文,http://xubo0712.asuscomm.cn:9999/udp/239.93.0.162:2192
凤凰中文,http://www.372583307.top:4022/udp/233.50.200.19
凤凰中文,http://119.129.173.161:8081/hls/19/index.m3u8

凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://free.xiptv.x10.bz/kudou.php?id=122
凤凰资讯,http://xeace.cn:8888/udp/239.93.0.118:2191
凤凰资讯,http://xubo0712.asuscomm.cn:9999/udp/239.93.0.118:2191
凤凰资讯,http://www.372583307.top:4022/udp/233.50.200.192:5140


凤凰香港,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu003-golive.flv
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231
凤凰香港,http://58.144.154.93:80/qctv.fengshows.cn/live/0701phk72.m3u8

广东频道,#genre#

汕头综合,http://home.zackfair1993.xyz:8686/rtp/239.77.1.130:5146$测试
汕头综合,http://louislog.cn:8888/rtp/239.77.1.130:5146$测试
汕头综合,http://tenfarr.com:4000/rtp/239.77.1.130:5146$测试
汕头综合,http://www.recker.cc:4022/rtp/239.77.1.130:5146$测试
汕头综合,http://yhj9.myqnapcloud.com:8686/rtp/239.77.1.130:5146$测试

汕头经济生活,http://home.zackfair1993.xyz:8686/rtp/239.253.43.46:5146$测试
汕头经济生活,http://louislog.cn:8888/rtp/239.253.43.46:5146$测试
汕头经济生活,http://tenfarr.com:4000/rtp/239.253.43.46:5146$测试
汕头经济生活,http://www.recker.cc:4022/rtp/239.253.43.46:5146$测试
汕头经济生活,http://yhj9.myqnapcloud.com:8686/rtp/239.253.43.46:5146$测试

汕头文旅体育,http://home.zackfair1993.xyz:8686/rtp/239.253.43.47:5146$测试
汕头文旅体育,http://louislog.cn:8888/rtp/239.253.43.47:5146$测试
汕头文旅体育,http://tenfarr.com:4000/rtp/239.77.1.132:5146$测试
汕头文旅体育,http://www.recker.cc:4022/rtp/239.77.1.132:5146$测试
汕头文旅体育,http://yhj9.myqnapcloud.com:8686/rtp/239.253.43.47:5146$测试

汕头综合,http://113.101.160.29:8888/udp/239.253.43.45:5146$广东汕头
汕头经济生活,http://113.101.160.29:8888/udp/239.77.1.131:5146$广东汕头
汕头文旅体育,http://113.101.160.29:8888/udp/239.253.43.47:5146$广东汕头
IPTV1,http://113.101.160.29:8888/udp/239.77.1.7:5146$广东汕头
IPTV2,http://113.101.160.29:8888/udp/239.77.1.8:5146$广东汕头
IPTV3,http://113.101.160.29:8888/udp/239.77.1.9:5146$广东汕头
广东卫视,http://113.101.160.29:8888/udp/239.77.0.166:5146$广东汕头
大湾区卫视,http://113.101.160.29:8888/udp/239.77.0.215:5146$广东汕头
广东珠江,http://113.101.160.29:8888/udp/239.77.0.114:5146$广东汕头
广东新闻,http://113.101.160.29:8888/udp/239.77.0.173:5146$广东汕头
广东民生,http://113.101.160.29:8888/udp/239.77.0.225:5146$广东汕头
广东体育,http://113.101.160.29:8888/udp/239.77.0.168:5146$广东汕头
经济科教,http://113.101.160.29:8888/udp/239.77.0.167:5146$广东汕头
广东影视,http://113.101.160.29:8888/udp/239.77.0.217:5146$广东汕头
广东少儿,http://113.101.160.29:8888/udp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://113.101.160.29:8888/udp/239.77.0.179:5146$广东汕头
岭南戏曲,http://113.101.160.29:8888/udp/239.77.0.16:5146$广东汕头
现代教育,http://113.101.160.29:8888/udp/239.77.0.18:5146$广东汕头
广东综艺,http://113.101.160.29:8888/udp/239.77.1.237:5146$广东汕头
广州综合,http://113.101.160.29:8888/udp/239.253.43.71:5146$广东汕头
广州新闻,http://113.101.160.29:8888/udp/239.253.43.72:5146$广东汕头
广州影视,http://113.101.160.29:8888/udp/239.253.43.73:5146$广东汕头
广州法治,http://113.101.160.29:8888/udp/239.253.43.74:5146$广东汕头
深圳卫视,http://113.101.160.29:8888/udp/239.77.0.130:5146$广东汕头
深圳都市频道,http://113.101.160.29:8888/udp/239.77.1.176:5146$广东汕头
深圳财经生活,http://113.101.160.29:8888/udp/239.77.1.242:5146$广东汕头
深圳少儿频道,http://113.101.160.29:8888/udp/239.77.1.244:5146$广东汕头
深圳宝安频道,http://113.101.160.29:8888/udp/239.77.1.67:5146$广东汕头
深圳龙岗频道,http://113.101.160.29:8888/udp/239.77.1.223:5146$广东汕头
韶关新闻综合,http://113.101.160.29:8888/udp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://113.101.160.29:8888/udp/239.77.0.141:5146$广东汕头
湛江公共,http://113.101.160.29:8888/udp/239.77.0.140:5146$广东汕头
潮州民生,http://113.101.160.29:8888/udp/239.253.43.75:5146$广东汕头
揭阳综合,http://113.101.160.29:8888/udp/239.77.0.229:5146$广东汕头
揭阳生活,http://113.101.160.29:8888/udp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://113.101.160.29:8888/udp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://113.101.160.29:8888/udp/239.77.0.187:5146$广东汕头
江门综合,http://113.101.160.29:8888/udp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://113.101.160.29:8888/udp/239.77.0.202:5146$广东汕头
HZTV-1,http://113.101.160.29:8888/udp/239.77.1.232:5146$广东汕头
HZTV-2,http://113.101.160.29:8888/udp/239.77.1.233:5146$广东汕头
珠海1,http://113.101.160.29:8888/udp/239.77.0.155:5146$广东汕头
肇庆综合,http://113.101.160.29:8888/udp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://113.101.160.29:8888/udp/239.253.43.2:5146$广东汕头
河源综合,http://113.101.160.29:8888/udp/239.253.43.213:5146$广东汕头
河源公共,http://113.101.160.29:8888/udp/239.253.43.214:5146$广东汕头
清远新闻综合,http://113.101.160.29:8888/udp/239.253.43.33:5146$广东汕头
清远文旅生活,http://113.101.160.29:8888/udp/239.253.43.34:5146$广东汕头
云浮综合,http://113.101.160.29:8888/udp/239.77.0.253:5146$广东汕头
云浮文旅,http://113.101.160.29:8888/udp/239.77.0.254:5146$广东汕头
茂名综合,http://113.101.160.29:8888/udp/239.77.0.206:5146$广东汕头
茂名文化生活,http://113.101.160.29:8888/udp/239.77.0.207:5146$广东汕头
佛山公共,http://113.101.160.29:8888/udp/239.253.43.53:5146$广东汕头
佛山顺德,http://113.101.160.29:8888/udp/239.253.43.55:5146$广东汕头
